Match_ID,Time_Interval_Years,Depth_Growth_Rate,Length_Growth_Rate,Width_Growth_Rate,Rapid_Growth,Risk_Score
RUN_2015_367_RUN_2022_4202,7.0,5.494505494505495,82.97872340425533,6.722689075630251,True,0.0
RUN_2015_368_RUN_2022_2270,7.0,0.0,12.324929971988794,-4.395604395604396,False,0.0
RUN_2015_369_RUN_2022_4247,7.0,-3.142857142857143,41.15138592750533,-3.0941408821593153,False,0.0
RUN_2015_371_RUN_2022_4178,7.0,3.8961038961038956,89.6103896103896,20.48374905517763,False,0.0
RUN_2015_380_RUN_2022_1671,7.0,2.857142857142857,80.95238095238096,8.21917808219178,False,0.0
RUN_2015_389_RUN_2022_4817,7.0,16.19047619047619,-6.959706959706959,1.5873015873015863,True,0.0
RUN_2015_403_RUN_2022_608,7.0,0.0,139.77591036414566,13.883299798792754,False,0.0
RUN_2015_419_RUN_2022_4873,7.0,4.285714285714286,12.217194570135744,1.6858917480035487,False,0.0
RUN_2015_426_RUN_2022_991,7.0,-2.6785714285714284,48.25543120473997,22.87365813377374,False,0.0
RUN_2015_448_RUN_2022_4026,7.0,0.0,106.77966101694916,5.970149253731342,False,0.0
RUN_2015_449_RUN_2022_4519,7.0,0.0,18.54480922803904,-1.1583011583011593,False,0.0
RUN_2015_450_RUN_2022_3609,7.0,3.1055900621118013,17.697228144989335,6.593406593406591,False,0.0
RUN_2015_456_RUN_2022_3387,7.0,4.285714285714286,24.26303854875283,0.9367681498829048,False,0.0
RUN_2015_457_RUN_2022_3006,7.0,-2.857142857142857,25.955734406438637,-4.997788589119858,False,0.0
RUN_2015_467_RUN_2022_3684,7.0,1.298701298701299,29.97987927565393,2.3483365949119372,False,0.0
RUN_2015_468_RUN_2022_491,7.0,6.25,9.09090909090909,1.1204481792717096,True,0.0
RUN_2015_475_RUN_2022_1195,7.0,1.4285714285714286,106.59340659340658,2.663438256658595,False,0.0
RUN_2015_476_RUN_2022_1736,7.0,3.061224489795918,15.192743764172336,16.455696202531644,False,0.0
RUN_2015_477_RUN_2022_404,7.0,8.16326530612245,6.990881458966565,0.911854103343466,True,0.0
RUN_2015_482_RUN_2022_1327,7.0,1.1904761904761902,30.53221288515406,4.988662131519274,False,0.0
RUN_2015_509_RUN_2022_3590,7.0,0.4926108374384236,23.943661971830984,3.874092009685231,False,0.0
RUN_2015_510_RUN_2022_3579,7.0,-1.477832512315271,13.253012048192774,5.383022774327123,False,0.0
RUN_2015_511_RUN_2022_3625,7.0,0.0,4.904051172707888,0.0,False,0.0
RUN_2015_513_RUN_2022_3656,7.0,1.9480519480519478,14.868804664723033,4.347826086956524,False,0.0
RUN_2015_514_RUN_2022_790,7.0,4.761904761904761,143.76899696048633,2.4316109422492427,False,0.0
RUN_2015_515_RUN_2022_3162,7.0,4.761904761904761,5.106658047834519,1.4527845036319624,False,0.0
RUN_2015_516_RUN_2022_2988,7.0,3.8961038961038956,29.787234042553195,12.011371712864255,False,0.0
RUN_2015_523_RUN_2022_3219,7.0,6.4935064935064934,13.432835820895521,-3.3898305084745752,True,0.0
RUN_2015_525_RUN_2022_2867,7.0,-1.5873015873015872,14.285714285714286,-3.2967032967032965,False,0.0
RUN_2015_526_RUN_2022_1185,7.0,6.122448979591836,-1.4361300075585786,-1.1191573403554966,True,0.0
RUN_2015_527_RUN_2022_1188,7.0,-8.333333333333334,19.612590799031473,7.256235827664399,False,0.0
RUN_2015_528_RUN_2022_1193,7.0,-9.09090909090909,100.40241448692154,1.2422360248447217,False,0.0
RUN_2015_530_RUN_2022_1197,7.0,-0.7518796992481203,39.38019652305367,58.35351089588379,False,0.0
RUN_2015_531_RUN_2022_1203,7.0,2.857142857142857,69.52380952380953,-0.8508732646663679,False,0.0
RUN_2015_532_RUN_2022_1201,7.0,4.285714285714286,16.483516483516482,-3.4252297410192143,False,0.0
RUN_2015_534_RUN_2022_1202,7.0,-4.761904761904761,52.94117647058823,19.612590799031473,False,0.0
RUN_2015_535_RUN_2022_1205,7.0,0.0,-6.34920634920635,-4.225352112676055,False,0.0
RUN_2015_538_RUN_2022_182,7.0,3.8961038961038956,11.309523809523808,1.2422360248447217,False,0.0
RUN_2015_539_RUN_2022_2763,7.0,4.285714285714286,16.990701606086223,12.877263581488936,False,0.0
RUN_2015_540_RUN_2022_269,7.0,2.255639097744361,3.8229376257545282,4.6471600688468175,False,0.0
RUN_2015_541_RUN_2022_1206,7.0,3.2967032967032965,7.506053268765135,3.8229376257545282,False,0.0
RUN_2015_544_RUN_2022_1344,7.0,2.255639097744361,9.38292476754015,3.809523809523809,False,0.0
RUN_2015_545_RUN_2022_2817,7.0,0.0,2.9336734693877546,-2.2132796780684103,False,0.0
RUN_2015_547_RUN_2022_431,7.0,1.4285714285714286,63.47197106690777,7.189542483660128,False,0.0
RUN_2015_549_RUN_2022_1208,7.0,0.0,-4.433497536945813,-3.9337474120082807,False,0.0
RUN_2015_550_RUN_2022_705,7.0,4.761904761904761,12.764158918005075,2.771855010660981,False,0.0
RUN_2015_551_RUN_2022_3932,7.0,0.0,10.234541577825157,-1.2072434607645863,False,0.0
RUN_2015_552_RUN_2022_603,7.0,0.9523809523809524,25.714285714285715,-0.8281573498964788,False,0.0
RUN_2015_553_RUN_2022_1207,7.0,4.285714285714286,12.333629103815438,15.151515151515152,False,0.0
RUN_2015_554_RUN_2022_1000,7.0,2.597402597402598,17.46031746031746,-7.021791767554478,False,0.0
RUN_2015_555_RUN_2022_474,7.0,6.4935064935064934,7.060755336617406,-0.2341920374707262,True,0.0
RUN_2015_557_RUN_2022_2461,7.0,3.8095238095238098,13.725490196078429,8.510638297872342,False,0.0
RUN_2015_558_RUN_2022_3871,7.0,0.0,29.74559686888454,3.8700430004777813,False,0.0
RUN_2015_559_RUN_2022_742,7.0,2.0408163265306123,6.509945750452077,8.716707021791768,False,0.0
RUN_2015_560_RUN_2022_2271,7.0,2.857142857142857,36.26373626373626,6.122448979591835,False,0.0
RUN_2015_561_RUN_2022_1811,7.0,-0.6493506493506495,39.59899749373434,7.036247334754797,False,0.0
RUN_2015_562_RUN_2022_4083,7.0,2.197802197802198,12.324929971988794,5.929919137466306,False,0.0
RUN_2015_563_RUN_2022_2808,7.0,-1.098901098901099,20.802005012531332,2.1189336978810664,False,0.0
RUN_2015_565_RUN_2022_3320,7.0,5.714285714285714,13.131313131313131,2.6874115983026887,True,0.0
RUN_2015_566_RUN_2022_1209,7.0,6.122448979591836,94.2133815551537,116.46489104116223,True,0.0
RUN_2015_567_RUN_2022_1210,7.0,6.4935064935064934,51.06382978723405,3.874092009685231,True,0.0
RUN_2015_569_RUN_2022_1213,7.0,-4.761904761904761,26.226012793176974,-4.968944099378881,False,0.0
RUN_2015_570_RUN_2022_1212,7.0,2.857142857142857,8.660251665433012,-3.817733990147783,False,0.0
RUN_2015_573_RUN_2022_1232,7.0,-0.9523809523809524,101.93704600484263,23.529411764705884,False,0.0
RUN_2015_574_RUN_2022_3987,7.0,1.298701298701299,23.481116584564855,9.927360774818402,False,0.0
RUN_2015_575_RUN_2022_1237,7.0,2.857142857142857,213.317191283293,2.9953917050691246,False,0.0
RUN_2015_576_RUN_2022_1236,7.0,2.857142857142857,128.57142857142858,10.970797158642464,False,0.0
RUN_2015_578_RUN_2022_1239,7.0,1.298701298701299,61.44578313253012,9.859154929577466,False,0.0
RUN_2015_579_RUN_2022_1243,7.0,-2.197802197802198,109.3816631130064,24.016563146997935,False,0.0
RUN_2015_580_RUN_2022_1104,7.0,2.857142857142857,7.847082494969819,1.998519615099928,False,0.0
RUN_2015_581_RUN_2022_1244,7.0,8.403361344537815,343.7613019891501,45.938375350140056,True,0.0
RUN_2015_582_RUN_2022_1245,7.0,0.0,72.09302325581396,0.911854103343466,False,0.0
RUN_2015_583_RUN_2022_4290,7.0,1.1904761904761902,23.58003442340792,10.65759637188209,False,0.0
RUN_2015_584_RUN_2022_1246,7.0,-2.3809523809523805,130.70362473347546,53.099730458221025,False,0.0
RUN_2015_586_RUN_2022_676,7.0,3.1055900621118013,9.222423146473778,-0.56497175141243,False,0.0
RUN_2015_587_RUN_2022_686,7.0,-1.5527950310559007,-0.9685230024213057,2.573203194321205,False,0.0
RUN_2015_588_RUN_2022_72,7.0,2.197802197802198,6.563706563706565,3.896103896103894,False,0.0
RUN_2015_590_RUN_2022_1255,7.0,-0.8403361344537814,14.436885865457295,25.051759834368532,False,0.0
RUN_2015_591_RUN_2022_1247,7.0,0.0,21.858864027538726,2.107728337236533,False,0.0
RUN_2015_593_RUN_2022_1248,7.0,-3.7267080745341614,-7.187222715173026,3.3873343151693662,False,0.0
RUN_2015_594_RUN_2022_1252,7.0,4.285714285714286,10.476190476190478,-8.074534161490684,False,0.0
RUN_2015_595_RUN_2022_5183,7.0,4.285714285714286,40.952380952380956,4.347826086956524,False,0.0
RUN_2015_596_RUN_2022_905,7.0,4.511278195488722,18.095238095238095,1.9047619047619044,False,0.0
RUN_2015_597_RUN_2022_472,7.0,0.7142857142857143,74.24547283702213,1.0989010989010974,False,0.0
RUN_2015_598_RUN_2022_98,7.0,3.8461538461538463,43.825665859564175,8.510638297872342,False,0.0
RUN_2015_599_RUN_2022_164,7.0,4.285714285714286,6.122448979591838,0.6396588486140706,False,0.0
RUN_2015_600_RUN_2022_1987,7.0,5.714285714285714,10.476190476190478,-0.7818052594171989,True,0.0
RUN_2015_601_RUN_2022_1257,7.0,5.952380952380953,16.912972085385878,0.19749835418038347,True,0.0
RUN_2015_602_RUN_2022_3279,7.0,1.298701298701299,4.904051172707888,-0.2801120448179274,False,0.0
RUN_2015_603_RUN_2022_2857,7.0,1.4285714285714286,120.77922077922078,5.471124620060792,False,0.0
RUN_2015_604_RUN_2022_1258,7.0,4.285714285714286,4.904051172707888,-1.6274864376130211,False,0.0
RUN_2015_605_RUN_2022_1259,7.0,-4.878048780487805,894.0298507462685,93.50649350649351,False,0.0
RUN_2015_606_RUN_2022_1260,7.0,38.96103896103896,901.3769363166955,264.625850340136,True,0.0
RUN_2015_607_RUN_2022_682,7.0,7.373271889400921,0.2915451895043734,-0.8281573498964788,True,0.0
RUN_2015_608_RUN_2022_4210,7.0,7.142857142857143,10.559006211180124,1.5873015873015888,True,0.0
RUN_2015_609_RUN_2022_1268,7.0,7.142857142857143,26.87651331719128,15.36388140161725,True,0.0
RUN_2015_610_RUN_2022_795,7.0,0.0,90.19189765458422,4.3478260869565215,False,0.0
RUN_2015_611_RUN_2022_4200,7.0,-1.5873015873015872,31.306990881458972,5.471124620060792,False,0.0
RUN_2015_612_RUN_2022_4225,7.0,1.4577259475218658,-1.6806722689075628,2.3431594860166314,False,0.0
RUN_2015_614_RUN_2022_4669,7.0,5.911330049261084,5.322128851540614,5.322128851540614,True,0.0
RUN_2015_615_RUN_2022_2449,7.0,3.061224489795918,11.621021465581052,5.226480836236935,False,0.0
RUN_2015_616_RUN_2022_88,7.0,1.4285714285714286,24.455205811138022,-0.2801120448179274,False,0.0
RUN_2015_617_RUN_2022_1261,7.0,-6.071428571428571,48.57142857142857,13.025210084033613,False,0.0
RUN_2015_618_RUN_2022_1262,7.0,0.4761904761904762,118.1818181818182,40.826686004350975,False,0.0
RUN_2015_619_RUN_2022_1264,7.0,-5.263157894736842,40.388007054673714,42.65010351966874,False,0.0
RUN_2015_620_RUN_2022_1267,7.0,2.197802197802198,24.675324675324674,14.589665653495441,False,0.0
RUN_2015_623_RUN_2022_1271,7.0,0.0,38.98305084745764,2.197802197802197,False,0.0
RUN_2015_625_RUN_2022_2827,7.0,5.194805194805196,23.529411764705884,2.771855010660982,True,0.0
RUN_2015_626_RUN_2022_1883,7.0,4.285714285714286,103.25497287522603,9.94897959183673,False,0.0
RUN_2015_627_RUN_2022_499,7.0,0.0,36.016096579476866,-0.3484320557491277,False,0.0
RUN_2015_629_RUN_2022_3953,7.0,4.285714285714286,7.79220779220779,-0.2341920374707262,False,0.0
RUN_2015_631_RUN_2022_1128,7.0,2.0408163265306123,22.157434402332363,-3.880764904386951,False,0.0
RUN_2015_633_RUN_2022_3241,7.0,5.952380952380953,11.688311688311686,1.2987012987012971,True,0.0
RUN_2015_634_RUN_2022_1177,7.0,2.857142857142857,10.304449648711946,1.4996053670086815,False,0.0
RUN_2015_635_RUN_2022_116,7.0,4.761904761904761,17.142857142857142,3.5714285714285703,False,0.0
RUN_2015_636_RUN_2022_208,7.0,0.8403361344537814,28.571428571428562,2.0993343573988743,False,0.0
RUN_2015_641_RUN_2022_4379,7.0,1.4285714285714286,18.840579710144933,-0.10504201680672277,False,0.0
RUN_2015_648_RUN_2022_55,7.0,3.5714285714285716,17.927170868347336,-4.056437389770723,False,0.0
RUN_2015_649_RUN_2022_4464,7.0,2.857142857142857,65.77708006279434,-3.222049689440994,False,0.0
RUN_2015_653_RUN_2022_5195,7.0,2.597402597402598,84.23645320197043,3.2786885245901645,False,0.0
RUN_2015_654_RUN_2022_4983,7.0,2.255639097744361,17.697228144989335,2.005012531328323,False,0.0
RUN_2015_659_RUN_2022_3634,7.0,1.3605442176870748,51.02040816326531,7.036247334754797,False,0.0
RUN_2015_662_RUN_2022_3038,7.0,3.2967032967032965,25.955734406438637,1.7751479289940826,False,0.0
RUN_2015_665_RUN_2022_4656,7.0,1.3605442176870748,15.36388140161725,3.837953091684433,False,0.0
RUN_2015_678_RUN_2022_521,7.0,2.197802197802198,18.367346938775515,-7.482993197278913,False,0.0
RUN_2015_687_RUN_2022_4341,7.0,3.8961038961038956,11.300639658848612,8.853118712273641,False,0.0
RUN_2015_690_RUN_2022_3362,7.0,0.0,18.918918918918916,-1.7543859649122804,False,0.0
RUN_2015_692_RUN_2022_3795,7.0,3.1746031746031744,8.571428571428571,2.738712065136935,False,0.0
RUN_2015_695_RUN_2022_970,7.0,-1.1904761904761902,24.92997198879552,16.145393068469993,False,0.0
RUN_2015_696_RUN_2022_513,7.0,6.4935064935064934,15.192743764172336,-1.7818068146295725,True,0.0
RUN_2015_697_RUN_2022_1668,7.0,1.1904761904761902,35.351089588377725,7.0097604259094926,False,0.0
RUN_2015_699_RUN_2022_3690,7.0,0.0,24.09381663113006,-0.0710732054015621,False,0.0
RUN_2015_702_RUN_2022_3988,7.0,2.3809523809523805,11.55015197568389,9.927360774818402,False,0.0
RUN_2015_704_RUN_2022_3486,7.0,3.2967032967032965,16.526610644257705,5.471124620060792,False,0.0
RUN_2015_705_RUN_2022_3546,7.0,-0.8928571428571429,29.192546583850934,-5.276705276705277,False,0.0
RUN_2015_706_RUN_2022_875,7.0,4.285714285714286,11.498257839721258,4.460245636716225,False,0.0
RUN_2015_707_RUN_2022_5130,7.0,1.7857142857142858,25.955734406438637,4.706853839801815,False,0.0
RUN_2015_708_RUN_2022_1305,7.0,5.714285714285714,14.285714285714286,-7.021791767554478,True,0.0
RUN_2015_711_RUN_2022_3716,7.0,4.395604395604396,23.708206686930094,-0.5052824988516301,False,0.0
RUN_2015_712_RUN_2022_167,7.0,1.098901098901099,5.8350100603621735,3.2879818594104306,False,0.0
RUN_2015_713_RUN_2022_2224,7.0,0.0,115.7782515991471,-1.1764705882352946,False,0.0
RUN_2015_714_RUN_2022_3499,7.0,5.357142857142857,31.719128329297828,-1.6806722689075628,True,0.0
RUN_2015_717_RUN_2022_530,7.0,1.098901098901099,6.122448979591836,0.691244239631337,False,0.0
RUN_2015_718_RUN_2022_4425,7.0,0.6493506493506495,18.681318681318682,2.2432113341204243,False,0.0
RUN_2015_719_RUN_2022_3552,7.0,-3.4920634920634916,44.827586206896555,-1.7229002153625268,False,0.0
RUN_2015_721_RUN_2022_2932,7.0,4.761904761904761,42.565597667638485,-1.5804152463588494,False,0.0
RUN_2015_722_RUN_2022_1405,7.0,2.197802197802198,23.390894819466244,2.6634382566585963,False,0.0
RUN_2015_728_RUN_2022_4027,7.0,0.0,94.9579831932773,12.366737739872066,False,0.0
RUN_2015_747_RUN_2022_185,7.0,1.4285714285714286,27.988338192419825,-0.6802721088435364,False,0.0
RUN_2015_771_RUN_2022_89,7.0,1.1904761904761902,17.697228144989335,4.761904761904761,False,0.0
RUN_2015_774_RUN_2022_2559,7.0,2.857142857142857,11.42857142857143,7.644110275689225,False,0.0
RUN_2015_775_RUN_2022_5064,7.0,-2.304147465437788,42.51290877796902,1.2672811059907845,False,0.0
RUN_2015_782_RUN_2022_2506,7.0,0.0,9.09090909090909,2.5974025974025965,False,0.0
RUN_2015_793_RUN_2022_1649,7.0,5.714285714285714,5.383022774327123,-5.2969502407704665,True,0.0
RUN_2015_795_RUN_2022_81,7.0,1.1904761904761902,90.02267573696145,-0.40053404539385706,False,0.0
RUN_2015_796_RUN_2022_228,7.0,0.7936507936507936,22.188449848024316,-0.2341920374707262,False,0.0
RUN_2015_813_RUN_2022_1617,7.0,0.0,49.2063492063492,16.742081447963802,False,0.0
RUN_2015_837_RUN_2022_5065,7.0,1.4285714285714286,158.47176079734223,3.837953091684433,False,0.0
RUN_2015_843_RUN_2022_2880,7.0,-2.857142857142857,69.52380952380953,9.901738473167047,False,0.0
RUN_2015_846_RUN_2022_4982,7.0,2.255639097744361,13.817330210772834,-1.2987012987012982,False,0.0
RUN_2015_863_RUN_2022_4213,7.0,-1.1428571428571428,37.66233766233766,3.8810900082576403,False,0.0
RUN_2015_868_RUN_2022_1130,7.0,0.0,89.05775075987842,9.037900874635572,False,0.0
RUN_2015_875_RUN_2022_481,7.0,4.910714285714286,29.52380952380952,-0.12315270935960602,False,0.0
RUN_2015_876_RUN_2022_4131,7.0,2.521008403361345,63.63636363636363,5.929919137466306,False,0.0
RUN_2015_878_RUN_2022_4754,7.0,1.298701298701299,18.05929919137466,2.4316109422492427,False,0.0
RUN_2015_880_RUN_2022_4170,7.0,1.1904761904761902,6.990881458966565,0.07558578987150423,False,0.0
RUN_2015_881_RUN_2022_2223,7.0,-1.6806722689075628,51.39573070607553,-0.6129184347006126,False,0.0
RUN_2015_882_RUN_2022_155,7.0,0.0,10.204081632653061,2.663438256658595,False,0.0
RUN_2015_883_RUN_2022_489,7.0,0.5494505494505495,70.46004842615012,6.666666666666669,False,0.0
RUN_2015_884_RUN_2022_3506,7.0,0.9216589861751151,27.272727272727273,-1.4051522248243544,False,0.0
RUN_2015_885_RUN_2022_4428,7.0,0.8403361344537814,31.306990881458972,1.7492711370262406,False,0.0
RUN_2015_889_RUN_2022_483,7.0,-0.5952380952380951,12.348668280871674,3.460514640638863,False,0.0
RUN_2015_894_RUN_2022_1598,7.0,11.688311688311689,-0.9760425909494241,-8.468002585649645,True,0.0
RUN_2015_895_RUN_2022_1597,7.0,7.6190476190476195,4.219096965210956,-6.043956043956044,True,0.0
RUN_2015_896_RUN_2022_1595,7.0,18.571428571428573,44.92968171724648,53.811991117690596,True,0.0
RUN_2015_897_RUN_2022_319,7.0,2.597402597402598,15.78947368421053,-2.665755297334244,False,0.0
RUN_2015_898_RUN_2022_2507,7.0,3.061224489795918,12.03007518796993,21.96162046908315,False,0.0
RUN_2015_899_RUN_2022_1596,7.0,13.533834586466165,29.479768786127163,47.277032359905284,True,0.0
RUN_2015_900_RUN_2022_3771,7.0,2.197802197802198,14.016172506738544,3.118201595358955,False,0.0
RUN_2015_902_RUN_2022_184,7.0,5.714285714285714,0.36630036630036666,-2.179176755447941,True,0.0
RUN_2015_903_RUN_2022_4209,7.0,3.061224489795918,31.719128329297828,4.311073541842775,False,0.0
RUN_2015_905_RUN_2022_3952,7.0,7.142857142857143,14.769975786924942,-2.3809523809523805,True,0.0
RUN_2015_906_RUN_2022_4204,7.0,-1.4285714285714286,5.366591080876797,-1.3574660633484161,False,0.0
RUN_2015_907_RUN_2022_4621,7.0,2.0408163265306123,10.369833212472807,-0.31923383878691164,False,0.0
RUN_2015_909_RUN_2022_4663,7.0,-1.1904761904761902,27.96780684104628,-3.6709420610349404,False,0.0
RUN_2015_910_RUN_2022_4604,7.0,3.5714285714285716,15.70639305445935,2.702702702702703,False,0.0
RUN_2015_911_RUN_2022_1809,7.0,3.2967032967032965,22.077922077922075,1.1204481792717096,False,0.0
RUN_2015_913_RUN_2022_1708,7.0,-3.6474164133738602,24.675324675324674,13.817330210772834,False,0.0
RUN_2015_914_RUN_2022_4005,7.0,3.5714285714285716,108.16326530612245,12.16931216931217,False,0.0
RUN_2015_915_RUN_2022_4445,7.0,4.285714285714286,16.526610644257705,0.2915451895043734,False,0.0
RUN_2015_917_RUN_2022_506,7.0,0.0,173.21428571428572,2.8571428571428577,False,0.0
RUN_2015_918_RUN_2022_5172,7.0,-1.1428571428571428,7.240704500978476,-1.4361300075585786,False,0.0
RUN_2015_919_RUN_2022_2908,7.0,0.0,6.666666666666669,3.843364757070341,False,0.0
RUN_2015_922_RUN_2022_2868,7.0,0.0,7.017543859649124,1.0204081632653053,False,0.0
RUN_2015_927_RUN_2022_1603,7.0,11.180124223602485,45.41577825159914,-10.294362215200398,True,0.0
RUN_2015_928_RUN_2022_3736,7.0,1.098901098901099,6.90362269309638,-4.654895666131622,False,0.0
RUN_2015_929_RUN_2022_4971,7.0,1.5037593984962405,52.83993115318417,-0.8281573498964788,False,0.0
RUN_2015_934_RUN_2022_267,7.0,7.142857142857143,9.927360774818402,1.7492711370262406,True,0.0
RUN_2015_935_RUN_2022_3770,7.0,2.597402597402598,7.847082494969821,2.663438256658595,False,0.0
RUN_2015_936_RUN_2022_180,7.0,-1.098901098901099,5.322128851540614,-9.750566893424036,False,0.0
RUN_2015_937_RUN_2022_178,7.0,3.2967032967032965,15.882874889086066,5.019305019305017,False,0.0
RUN_2015_938_RUN_2022_271,7.0,2.3809523809523805,15.614617940199338,-2.179176755447941,False,0.0
RUN_2015_939_RUN_2022_529,7.0,1.1278195488721805,2.197802197802197,9.222423146473778,False,0.0
RUN_2015_940_RUN_2022_4056,7.0,1.3392857142857142,21.23960695389267,-3.8718291054739646,False,0.0
RUN_2015_945_RUN_2022_3381,7.0,1.298701298701299,26.87651331719128,0.6396588486140706,False,0.0
RUN_2015_949_RUN_2022_4045,7.0,2.6785714285714284,19.48051948051948,4.395604395604394,False,0.0
RUN_2015_955_RUN_2022_517,7.0,0.0,31.428571428571423,6.262230919765168,False,0.0
RUN_2015_956_RUN_2022_3724,7.0,1.6806722689075628,4.761904761904761,-2.8571428571428577,False,0.0
RUN_2015_957_RUN_2022_4153,7.0,0.0,65.07936507936508,5.4945054945054945,False,0.0
RUN_2015_959_RUN_2022_1306,7.0,0.7936507936507936,83.36347197106691,3.1055900621118013,False,0.0
RUN_2015_960_RUN_2022_3688,7.0,2.3809523809523805,11.300639658848612,13.411078717201166,False,0.0
RUN_2015_961_RUN_2022_2183,7.0,1.5037593984962405,64.20722135007848,1.8156903048989388,False,0.0
RUN_2015_964_RUN_2022_2375,7.0,1.298701298701299,23.185011709601877,0.9453781512605026,False,0.0
RUN_2015_967_RUN_2022_3316,7.0,0.0,24.94969818913481,-3.7037037037037033,False,0.0
RUN_2015_968_RUN_2022_1304,7.0,0.0,6.122448979591836,2.663438256658595,False,0.0
RUN_2015_969_RUN_2022_2666,7.0,4.395604395604396,85.38205980066445,7.036247334754797,False,0.0
RUN_2015_971_RUN_2022_3933,7.0,0.0,3.1674208144796396,19.727891156462587,False,0.0
RUN_2015_972_RUN_2022_2504,7.0,1.0204081632653061,11.413454270597128,6.325515280739163,False,0.0
RUN_2015_975_RUN_2022_4542,7.0,2.857142857142857,39.54451345755694,-3.439727300898668,False,0.0
RUN_2015_976_RUN_2022_365,7.0,-3.061224489795918,56.107660455486545,-5.345968174503844,False,0.0
RUN_2015_977_RUN_2022_1650,7.0,-11.246200607902736,57.14285714285716,-5.049261083743842,False,0.0
RUN_2015_978_RUN_2022_3554,7.0,-4.497354497354498,17.927170868347336,-6.697459584295613,False,0.0
RUN_2015_986_RUN_2022_1283,7.0,4.285714285714286,44.67120181405897,1.5873015873015874,False,0.0
RUN_2015_987_RUN_2022_3048,7.0,0.9523809523809524,75.23809523809523,0.3018108651911472,False,0.0
RUN_2015_997_RUN_2022_3248,7.0,5.714285714285714,22.128851540616246,2.9259896729776256,True,0.0
RUN_2015_998_RUN_2022_273,7.0,4.081632653061225,10.204081632653061,4.904051172707888,False,0.0
RUN_2015_1003_RUN_2022_4205,7.0,2.597402597402598,14.974182444061965,0.7985803016858906,False,0.0
RUN_2015_1008_RUN_2022_971,7.0,-2.3809523809523805,109.20096852300242,4.449648711943795,False,0.0
RUN_2015_1009_RUN_2022_5100,7.0,2.197802197802198,31.719128329297828,7.036247334754797,False,0.0
RUN_2015_1010_RUN_2022_3468,7.0,2.255639097744361,67.78115501519758,7.414104882459311,False,0.0
RUN_2015_1012_RUN_2022_3785,7.0,5.714285714285714,86.01823708206688,5.471124620060792,True,0.0
RUN_2015_1013_RUN_2022_298,7.0,3.5714285714285716,42.857142857142854,1.2987012987012971,False,0.0
RUN_2015_1015_RUN_2022_4129,7.0,2.597402597402598,22.033898305084744,5.929919137466306,False,0.0
RUN_2015_1016_RUN_2022_2455,7.0,1.7857142857142858,11.42857142857143,10.176125244618396,False,0.0
RUN_2015_1017_RUN_2022_4376,7.0,2.3809523809523805,14.285714285714286,3.07813733228098,False,0.0
RUN_2015_1018_RUN_2022_3073,7.0,2.0408163265306123,17.09331131296449,4.988662131519274,False,0.0
