anomaly_id,risk_score,depth_pct,growth_rate,location_factor,depth_contribution,growth_contribution,location_contribution
RUN_2022_2410,0.299421428571424,31.0,2.0,0.53421428571424,0.186,0.06,0.053421428571424005
RUN_2022_3899,0.2986214285713962,36.0,0.0,0.8262142857139614,0.216,0.0,0.08262142857139615
RUN_2022_2127,0.2985214285714267,37.0,0.0,0.765214285714267,0.222,0.0,0.0765214285714267
RUN_2022_3601,0.29829285714285964,38.0,0.0,0.7029285714285964,0.22799999999999998,0.0,0.07029285714285964
RUN_2022_3622,0.29800000000000004,33.0,0.0,1.0,0.198,0.0,0.1
RUN_2022_4391,0.29800000000000004,33.0,0.0,1.0,0.198,0.0,0.1
RUN_2022_1698,0.29675000000000207,36.0,0.0,0.8075000000000208,0.216,0.0,0.08075000000000208
RUN_2022_678,0.296,41.0,0.0,0.5,0.24599999999999997,0.0,0.05
RUN_2022_3179,0.296,41.0,0.0,0.5,0.24599999999999997,0.0,0.05
RUN_2022_3915,0.29547857142860134,35.0,0.0,0.8547857142860136,0.21,0.0,0.08547857142860137
RUN_2022_4076,0.2951428571428571,38.0,0.5714285714285714,0.5,0.22799999999999998,0.01714285714285714,0.05
RUN_2022_1184,0.2945714285714286,31.0,0.2857142857142857,1.0,0.186,0.00857142857142857,0.1
RUN_2022_1595,0.2937142857142857,23.0,1.8571428571428572,1.0,0.138,0.055714285714285716,0.1
RUN_2022_3614,0.2937142857142857,33.0,-0.14285714285714285,1.0,0.198,-0.004285714285714285,0.1
RUN_2022_1704,0.29259285714286987,36.0,0.0,0.7659285714286983,0.216,0.0,0.07659285714286984
RUN_2022_28,0.29200000000000004,32.0,0.0,1.0,0.192,0.0,0.1
RUN_2022_3044,0.29200000000000004,27.0,1.0,1.0,0.162,0.03,0.1
RUN_2022_3303,0.29200000000000004,32.0,0.0,1.0,0.192,0.0,0.1
RUN_2022_2805,0.2915714285714473,30.0,0.7142857142857143,0.9014285714287585,0.18,0.021428571428571425,0.09014285714287586
RUN_2022_2176,0.2908142857142707,39.0,0.0,0.5681428571427074,0.23399999999999999,0.0,0.056814285714270746
RUN_2022_1282,0.29,40.0,0.0,0.5,0.24,0.0,0.05
RUN_2022_3567,0.29,40.0,0.0,0.5,0.24,0.0,0.05
RUN_2022_1808,0.2894285714285715,28.0,0.7142857142857143,1.0,0.168,0.021428571428571425,0.1
RUN_2022_2386,0.2894285714285715,23.0,1.7142857142857142,1.0,0.138,0.05142857142857143,0.1
RUN_2022_3233,0.2882857142857143,34.0,1.1428571428571428,0.5,0.20400000000000001,0.03428571428571428,0.05
RUN_2022_2613,0.2868571428571428,24.0,1.4285714285714286,1.0,0.144,0.04285714285714285,0.1
RUN_2022_4247,0.2868571428571428,39.0,-1.5714285714285714,1.0,0.23399999999999999,-0.04714285714285714,0.1
RUN_2022_3730,0.28671428571424623,34.0,0.0,0.8271428571424622,0.20400000000000001,0.0,0.08271428571424622
RUN_2022_482,0.28659285714285787,34.0,0.0,0.8259285714285787,0.20400000000000001,0.0,0.08259285714285787
RUN_2022_291,0.28603571428571406,27.0,1.0,0.9403571428571402,0.162,0.03,0.09403571428571403
RUN_2022_2420,0.28600000000000003,26.0,1.0,1.0,0.156,0.03,0.1
RUN_2022_3726,0.28600000000000003,31.0,0.0,1.0,0.186,0.0,0.1
RUN_2022_3809,0.28600000000000003,31.0,0.0,1.0,0.186,0.0,0.1
RUN_2022_3814,0.28600000000000003,31.0,0.0,1.0,0.186,0.0,0.1
RUN_2022_4059,0.28600000000000003,31.0,0.0,1.0,0.186,0.0,0.1
RUN_2022_4218,0.28600000000000003,31.0,0.0,1.0,0.186,0.0,0.1
RUN_2022_695,0.28574999999999456,31.0,0.0,0.9974999999999454,0.186,0.0,0.09974999999999455
RUN_2022_3519,0.2851999999999992,30.0,0.42857142857142855,0.9234285714285632,0.18,0.012857142857142857,0.09234285714285632
RUN_2022_2258,0.28514285714285714,28.0,0.5714285714285714,1.0,0.168,0.01714285714285714,0.1
RUN_2022_3531,0.28514285714285714,28.0,0.5714285714285714,1.0,0.168,0.01714285714285714,0.1
RUN_2022_356,0.2848999999999994,26.0,1.5714285714285714,0.8175714285714224,0.156,0.04714285714285714,0.08175714285714225
RUN_2022_3835,0.28485714285714286,37.0,0.42857142857142855,0.5,0.222,0.012857142857142857,0.05
RUN_2022_3608,0.2846357142857388,30.0,0.5714285714285714,0.8749285714288167,0.18,0.01714285714285714,0.08749285714288169
RUN_2022_1329,0.28428571428571425,25.0,1.1428571428571428,1.0,0.15,0.03428571428571428,0.1
RUN_2022_1273,0.28413571428572326,32.0,0.0,0.9213571428572322,0.192,0.0,0.09213571428572323
RUN_2022_3189,0.284,39.0,0.0,0.5,0.23399999999999999,0.0,0.05
RUN_2022_2131,0.2834285714285715,27.0,0.7142857142857143,1.0,0.162,0.021428571428571425,0.1
RUN_2022_279,0.28314285714285714,41.0,-0.42857142857142855,0.5,0.24599999999999997,-0.012857142857142857,0.05
RUN_2022_478,0.2830285714285752,25.0,1.1428571428571428,0.9874285714286088,0.15,0.03428571428571428,0.0987428571428609
RUN_2022_2887,0.2825714285714286,24.0,1.2857142857142858,1.0,0.144,0.038571428571428576,0.1
RUN_2022_2775,0.2817142857142857,26.0,0.8571428571428571,1.0,0.156,0.025714285714285714,0.1
RUN_2022_287,0.2814999999999979,26.0,1.4285714285714286,0.8264285714285506,0.156,0.04285714285714285,0.08264285714285508
RUN_2022_283,0.2805714285714286,37.0,0.2857142857142857,0.5,0.222,0.00857142857142857,0.05
RUN_2022_293,0.28032857142857376,29.0,0.5714285714285714,0.8918571428571666,0.174,0.01714285714285714,0.08918571428571666
RUN_2022_3609,0.28015714285717697,28.0,0.7142857142857143,0.9072857142860552,0.168,0.021428571428571425,0.09072857142860552
RUN_2022_3597,0.2800785714286176,31.0,1.1428571428571428,0.597928571429033,0.186,0.03428571428571428,0.059792857142903305
RUN_2022_2482,0.2800071428571433,31.0,0.0,0.9400714285714328,0.186,0.0,0.09400714285714329
RUN_2022_26,0.28,30.0,0.0,1.0,0.18,0.0,0.1
RUN_2022_427,0.28,25.0,1.0,1.0,0.15,0.03,0.1
RUN_2022_1908,0.28,30.0,0.0,1.0,0.18,0.0,0.1
RUN_2022_2318,0.28,30.0,0.0,1.0,0.18,0.0,0.1
RUN_2022_2458,0.28,30.0,0.0,1.0,0.18,0.0,0.1
RUN_2022_3088,0.28,30.0,0.0,1.0,0.18,0.0,0.1
RUN_2022_3098,0.28,30.0,0.0,1.0,0.18,0.0,0.1
RUN_2022_3307,0.28,30.0,0.0,1.0,0.18,0.0,0.1
RUN_2022_3778,0.28,30.0,0.0,1.0,0.18,0.0,0.1
RUN_2022_4418,0.28,30.0,0.0,1.0,0.18,0.0,0.1
RUN_2022_1726,0.27914285714285714,27.0,0.5714285714285714,1.0,0.162,0.01714285714285714,0.1
RUN_2022_2840,0.27914285714285714,27.0,0.5714285714285714,1.0,0.162,0.01714285714285714,0.1
RUN_2022_3150,0.27860714285714494,30.0,0.0,0.9860714285714494,0.18,0.0,0.09860714285714495
RUN_2022_2393,0.27828571428571425,24.0,1.1428571428571428,1.0,0.144,0.03428571428571428,0.1
RUN_2022_1713,0.27799999999999997,38.0,0.0,0.5,0.22799999999999998,0.0,0.05
RUN_2022_3936,0.27799999999999997,38.0,0.0,0.5,0.22799999999999998,0.0,0.05
RUN_2022_4090,0.27799999999999997,38.0,0.0,0.5,0.22799999999999998,0.0,0.05
RUN_2022_2095,0.27742857142857147,26.0,0.7142857142857143,1.0,0.156,0.021428571428571425,0.1
RUN_2022_3858,0.2774285714285714,41.0,-2.2857142857142856,1.0,0.24599999999999997,-0.06857142857142856,0.1
RUN_2022_4099,0.277349999999958,26.0,1.4285714285714286,0.7849285714281515,0.156,0.04285714285714285,0.07849285714281516
RUN_2022_272,0.2772857142857126,24.0,1.2857142857142858,0.9471428571428403,0.144,0.038571428571428576,0.09471428571428403
RUN_2022_3551,0.27714285714285714,40.0,-0.42857142857142855,0.5,0.24,-0.012857142857142857,0.05
RUN_2022_3883,0.2765714285714286,28.0,0.2857142857142857,1.0,0.168,0.00857142857142857,0.1
RUN_2022_2029,0.2764285714285704,31.0,0.0,0.9042857142857039,0.186,0.0,0.0904285714285704
RUN_2022_3631,0.27604999999995716,32.0,0.14285714285714285,0.7976428571424289,0.192,0.004285714285714285,0.07976428571424289
RUN_2022_905,0.2757142857142857,25.0,0.8571428571428571,1.0,0.15,0.025714285714285714,0.1
RUN_2022_2704,0.2757142857142857,25.0,0.8571428571428571,1.0,0.15,0.025714285714285714,0.1
RUN_2022_4134,0.2757142857142857,30.0,-0.14285714285714285,1.0,0.18,-0.004285714285714285,0.1
RUN_2022_4887,0.27485714285714286,22.0,1.4285714285714286,1.0,0.132,0.04285714285714285,0.1
RUN_2022_686,0.2745714285714285,41.0,-0.7142857142857143,0.5,0.24599999999999997,-0.021428571428571425,0.05
RUN_2022_210,0.274,29.0,0.0,1.0,0.174,0.0,0.1
RUN_2022_1415,0.274,29.0,0.0,1.0,0.174,0.0,0.1
RUN_2022_1461,0.274,29.0,0.0,1.0,0.174,0.0,0.1
RUN_2022_2259,0.274,29.0,0.0,1.0,0.174,0.0,0.1
RUN_2022_2269,0.274,29.0,0.0,1.0,0.174,0.0,0.1
RUN_2022_2722,0.274,29.0,0.0,1.0,0.174,0.0,0.1
RUN_2022_3817,0.274,29.0,0.0,1.0,0.174,0.0,0.1
RUN_2022_4446,0.274,29.0,0.0,1.0,0.174,0.0,0.1
RUN_2022_3577,0.2737142857142857,38.0,-0.14285714285714285,0.5,0.22799999999999998,-0.004285714285714285,0.05
RUN_2022_24,0.2729785714285715,29.0,0.0,0.9897857142857153,0.174,0.0,0.09897857142857153
RUN_2022_303,0.2728571428571446,29.0,1.5714285714285714,0.517142857142874,0.174,0.04714285714285714,0.051714285714287406
RUN_2022_3599,0.2725571428571545,35.0,0.0,0.625571428571545,0.21,0.0,0.06255714285715451
RUN_2022_1597,0.2722857142857143,23.0,1.1428571428571428,1.0,0.138,0.03428571428571428,0.1
RUN_2022_4169,0.2722857142857143,23.0,1.1428571428571428,1.0,0.138,0.03428571428571428,0.1
RUN_2022_683,0.272,37.0,0.0,0.5,0.222,0.0,0.05
RUN_2022_691,0.272,37.0,0.0,0.5,0.222,0.0,0.05
RUN_2022_1107,0.272,27.0,2.0,0.5,0.162,0.06,0.05
RUN_2022_1721,0.272,37.0,0.0,0.5,0.222,0.0,0.05
RUN_2022_2058,0.272,37.0,0.0,0.5,0.222,0.0,0.05
RUN_2022_2117,0.272,37.0,0.0,0.5,0.222,0.0,0.05
RUN_2022_3550,0.272,37.0,0.0,0.5,0.222,0.0,0.05
RUN_2022_3573,0.272,37.0,0.0,0.5,0.222,0.0,0.05
RUN_2022_2705,0.27142857142857146,25.0,0.7142857142857143,1.0,0.15,0.021428571428571425,0.1
RUN_2022_3523,0.2707928571428617,26.0,1.1428571428571428,0.8050714285714743,0.156,0.03428571428571428,0.08050714285714744
RUN_2022_3918,0.2706071428571595,28.0,1.1428571428571428,0.6832142857144521,0.168,0.03428571428571428,0.06832142857144521
RUN_2022_3327,0.2705714285714286,22.0,1.2857142857142858,1.0,0.132,0.038571428571428576,0.1
RUN_2022_2434,0.2702571428571599,29.0,0.0,0.962571428571599,0.174,0.0,0.09625714285715992
RUN_2022_4163,0.270171428571397,34.0,0.0,0.6617142857139697,0.20400000000000001,0.0,0.06617142857139698
RUN_2022_807,0.27007857142856617,28.0,0.7142857142857143,0.8064999999999469,0.168,0.021428571428571425,0.0806499999999947
RUN_2022_116,0.2697142857142857,24.0,0.8571428571428571,1.0,0.144,0.025714285714285714,0.1
RUN_2022_3606,0.26952142857144235,28.0,0.5714285714285714,0.8437857142858515,0.168,0.01714285714285714,0.08437857142858515
RUN_2022_3834,0.26942857142857146,33.0,0.7142857142857143,0.5,0.198,0.021428571428571425,0.05
RUN_2022_3518,0.26908571428570055,29.0,0.0,0.9508571428570056,0.174,0.0,0.09508571428570056
RUN_2022_693,0.2689285714285704,36.0,0.0,0.5292857142857039,0.216,0.0,0.052928571428570395
RUN_2022_3437,0.2688571428571429,36.0,-1.5714285714285714,1.0,0.216,-0.04714285714285714,0.1
